"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131" "V132" "V133" "V134" "V135" "V136" "V137" "V138" "V139" "V140" "V141" "V142" "V143" "V144" "V145" "V146" "V147" "V148" "V149" "V150" "V151" "V152" "V153" "V154" "V155" "V156" "V157" "V158" "V159" "V160" "V161" "V162" "V163" "V164" "V165" "V166" "V167" "V168" "V169" "V170" "V171" "V172" "V173" "V174" "V175" "V176" "V177" "V178" "V179" "V180" "V181" "V182" "V183" "V184" "V185" "V186" "V187" "V188" "V189" "V190" "V191" "V192" "V193" "V194" "V195" "V196" "V197" "V198" "V199" "V200" "V201" "V202" "V203" "V204" "V205" "V206" "V207" "V208" "V209" "V210" "V211" "V212" "V213" "V214" "V215" "V216" "V217" "V218" "V219" "V220" "V221" "V222" "V223" "V224" "V225" "V226" "V227" "V228" "V229" "V230" "V231" "V232" "V233" "V234" "V235" "V236" "V237" "V238" "V239" "V240" "V241" "V242" "V243" "V244" "V245" "V246" "V247" "V248" "V249" "V250" "V251" "V252" "V253" "V254" "V255" "V256"
"230" -1 -1 -1 -1 -1 -1 0.086 0.195 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.587 0.959 -0.848 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.71 0.99 -0.361 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.961 0.809 0.675 -0.992 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.561 0.954 -0.871 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.194 1 -0.34 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.125 1 -0.182 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.161 1 0.104 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.116 1 -0.125 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.588 1 -0.323 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.955 0.885 0.981 -0.719 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.827 0.97 0.967 -0.886 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.386 1 0.66 -0.985 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.172 1 0.381 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.025 1 0.538 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.802 0.524 0.18 -1 -1 -1 -1 -1 -1 -1
"231" -1 -1 -1 -1 -1 -1 -0.411 0.8 -0.553 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.601 1 0.332 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.95 0.958 0.755 -0.994 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.532 0.992 -0.851 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.361 1 -0.611 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.114 1 -0.573 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.018 1 -0.354 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.076 1 -0.259 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.001 1 -0.335 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.096 1 -0.411 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.086 1 -0.639 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.332 0.986 -0.778 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.532 0.771 -0.991 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.92 0.814 0.437 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.554 1 0.066 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.732 0.721 -0.695 -1 -1 -1 -1 -1 -1 -1
"232" -1 -1 -1 -1 -1 -1 -1 -0.109 0.143 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.269 0.505 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.224 0.55 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.549 0.595 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.596 0.64 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.551 0.685 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.889 0.73 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.607 0.775 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.416 0.82 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.688 0.865 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.326 0.91 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.281 0.955 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.236 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.218 0.901 -0.989 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.996 0.67 0.562 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.993 0.665 -0.387 -1 -1 -1 -1 -1 -1 -1
"233" -1 -1 -1 -1 -1 -1 -1 0.013 0.206 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.647 0.193 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.983 0.9 0.423 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.794 0.652 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.963 0.93 0.601 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.828 0.618 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.598 0.848 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.793 0.997 -0.92 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.996 0.697 1 -0.694 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.895 1 -0.782 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.989 0.738 1 -0.727 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.996 0.925 0.998 -0.829 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.892 0.932 0.968 -0.827 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.689 1 0.866 -0.996 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.775 1 0.713 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.973 0.605 -0.027 -1 -1 -1 -1 -1 -1 -1
"234" -1 -1 -1 -1 -1 -1 -1 0.144 0.008 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.584 0.42 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.386 0.405 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.613 0.232 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.747 0.51 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.998 0.919 0.549 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.655 0.828 -0.948 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.696 0.903 -0.984 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.711 0.883 -0.978 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.989 0.82 0.96 -0.99 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.997 0.935 0.805 -0.995 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.978 0.904 0.795 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.967 0.907 0.781 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.966 1 0.687 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.756 0.686 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.159 0.034 -1 -1 -1 -1 -1 -1 -1
"235" -1 -1 -1 -1 -1 -1 0.24 0.742 -0.824 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.247 1 0.504 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.441 1 0.924 -0.905 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.967 0.837 0.988 -0.773 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.984 0.789 1 -0.097 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.932 0.86 1 0.215 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.973 0.821 1 0.468 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.955 0.81 1 0.258 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.812 0.978 1 -0.053 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.828 0.972 1 -0.06 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.646 1 1 0.02 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.61 1 1 -0.334 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.009 1 0.995 -0.583 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.002 1 0.9 -0.901 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.15 1 0.602 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.778 0.544 -0.072 -1 -1 -1 -1 -1 -1 -1
"236" -1 -1 -1 -1 -1 -1 -1 0.347 0.886 -0.457 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.836 0.984 1 -0.481 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.713 0.994 1 -0.392 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.939 0.909 1 -0.526 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.659 1 0.23 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.348 1 0.54 -0.999 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.481 1 0.185 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.393 1 0.496 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.6 0.348 1 0.363 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.999 0.658 1 1 0.452 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.126 1 1 0.096 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.185 1 1 0.185 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.696 0.978 1 0.051 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.892 0.863 1 -0.082 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.989 0.648 1 0.007 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.437 0.896 -0.349 -1 -1 -1 -1 -1 -1
"237" -1 -1 -1 -1 -1 -1 -0.176 0.751 -0.336 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.32 1 0.995 0.229 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.981 0.606 1 1 1 -0.426 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.722 0.981 1 1 1 -0.267 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.239 1 1 1 1 -0.505 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.53 1 1 1 1 -0.478 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.557 0.999 1 1 0.983 -0.699 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.815 0.966 1 1 0.917 -0.871 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.926 0.852 1 1 0.545 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.793 0.957 1 1 0.569 -0.998 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.595 0.997 1 1 0.529 -0.997 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.62 0.995 1 1 0.427 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.646 0.994 1 1 0.819 -0.969 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.538 0.991 1 1 0.874 -0.6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.96 0.726 1 1 0.761 -0.989 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.495 0.779 1 0.854 -0.924 -1 -1 -1 -1 -1
"238" -1 -1 -1 -1 -1 -1 -0.349 1 0.704 -0.88 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.302 1 1 0.213 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.568 1 1 0.169 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.094 1 1 0.643 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.08 1 1 0.346 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.128 1 1 0.466 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.182 1 1 0.555 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.124 1 1 0.607 -0.994 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.026 1 1 0.763 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.27 1 1 0.68 -0.947 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.58 1 1 0.952 -0.953 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.982 0.886 1 1 0.675 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.919 0.808 1 1 0.653 -0.964 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.682 1 1 0.886 -0.989 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.994 0.764 1 1 0.587 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.091 1 1 -0.064 -1 -1 -1 -1 -1 -1
"239" -1 -1 -1 -1 -1 -1 -0.77 0.619 0.759 -0.842 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.846 0.759 1 1 -0.398 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.974 0.752 1 1 -0.042 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.875 0.98 1 1 0.164 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.947 0.766 1 1 0.405 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.259 1 1 0.834 -0.869 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.036 1 1 0.917 -0.951 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.149 1 1 0.587 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.094 1 1 0.94 -0.943 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.119 1 1 0.618 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.516 1 1 0.617 -0.997 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.399 1 1 0.648 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.468 1 1 0.268 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.979 0.862 1 1 0.297 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.848 0.906 1 1 0.077 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.247 1 -0.04 -0.947 -1 -1 -1 -1 -1 -1
"240" -1 -1 -1 -1 -1 -1 -1 0.293 0.974 -0.663 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.991 0.977 1 -0.595 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.91 1 1 -0.698 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.806 1 1 -0.654 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.518 1 1 -0.278 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.006 1 1 -0.384 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.492 1 1 -0.489 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.389 1 1 -0.592 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.285 1 1 -0.695 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.182 1 1 -0.799 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.077 1 1 -0.301 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.029 1 1 -0.382 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.347 1 1 -0.4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.391 1 1 0.038 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.645 1 1 -0.065 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.943 0.54 1 -0.366 -1 -1 -1 -1 -1 -1
"241" -1 -1 -1 -1 -1 -1 -1 0.468 -0.522 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.717 0.555 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.992 0.752 0.743 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.741 0.922 0.894 -0.962 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.067 0.985 -0.812 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.089 1 -0.617 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.173 1 -0.66 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.069 0.997 -0.784 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.28 1 -0.756 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.407 1 -0.715 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.45 0.974 -0.9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.451 0.914 -0.967 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.493 0.935 -0.946 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.99 0.673 0.848 -0.986 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.853 0.968 0.633 -0.993 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.977 0.546 0.366 -1 -1 -1 -1 -1 -1 -1
"242" -1 -1 -1 -1 -1 -1 -1 0.217 0.437 -0.988 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.657 1 1 -0.01 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.247 1 1 0.642 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.995 0.924 1 1 0.405 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.835 1 1 1 0.168 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.598 1 1 1 -0.291 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.138 1 1 0.982 -0.955 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.124 1 1 0.346 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.553 1 1 -0.114 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.316 1 1 -0.351 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.301 1 1 -0.588 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.509 1 1 -0.158 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.931 0.993 1 0.049 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.927 0.781 1 0.605 -0.904 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.02 1 1 0.626 -0.05 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.991 0.43 1 0.716 -0.378 -1 -1 -1 -1 -1
"243" -1 -1 -1 -1 -1 -1 -1 0.287 0.917 -0.544 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.824 0.874 1 -0.16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.675 1 1 -0.845 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.578 1 1 -0.942 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.148 1 0.958 -0.997 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.102 1 0.864 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.288 1 0.844 -0.897 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.218 1 0.778 -0.876 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.113 1 0.738 -0.936 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.005 1 1 -0.885 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.101 1 0.993 -0.975 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.198 1 0.922 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.167 1 0.931 -0.773 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.402 1 1 -0.632 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.861 0.89 1 -0.165 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.493 0.769 -0.205 -1 -1 -1 -1 -1 -1
"244" -1 -1 -1 -1 -1 -1 -0.21 1 0.452 -0.836 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.246 1 1 -0.054 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.164 1 1 0.056 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.377 1 1 -0.408 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.148 1 1 -0.519 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.037 1 1 -0.629 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.029 1 1 -0.637 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.3 1 1 -0.366 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.689 1 1 -0.345 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.839 0.997 1 -0.338 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.906 0.953 1 -0.288 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.833 0.992 1 -0.31 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.613 1 1 -0.348 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.15 1 0.996 -0.601 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.142 1 0.662 -0.995 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.843 0.49 -0.061 -1 -1 -1 -1 -1 -1 -1
